id	text	is_humor	humor_rating	humor_controversy	offense_rating
5101	I found a hot girl yesterday, my umbrella. That takes the number of girls, which I have made to -1 wet this year. 	1	2.55	1.0	0.65
5102	A woman is in court to kill her husband with his guitar collection. The judge asks her "first offender?" She answers "No, first a Gibson, then a fender." 	1	2.75	0.0	0.7
5103	What show the most popular children in the Middle East? Dora of Exploder. 	1	2.26	0.0	3.0
5104	If I have learned something from forest goggles, it is that people who like to run are stayed behind. 	1	2.0	0.0	3.35
5105	I do not say that I was complicating things, but I would probably have spent a lot of time to make ice pointers before I thought of oven gloves. 	1	2.42	0.0	0.0
5109	Someone threw a huge bottle of Omega 3 pills to me. I'm fine - I just suffered super fish oil injuries. 	1	3.1	1.0	0.15
5110	The ocean is the best place for a depressed fisherman to see Kelp. 	1	2.75	1.0	0.1
5111	Terrible office planning here. Do somehow bring your dog with the working day 	1	1.9	1.0	0.0
5112	Yo mom so fat when she went to Hogwarts for the first time, the sorting hat said "Awwwwww bright" NAW !! " 	1	1.35	0.0	1.15
5113	When it comes to tipping cows, I always like to have at least 15% comfort. 	1	2.15	1.0	0.3
5116	I have a bumper sticker that says "Honk, if you gay", then wait at the traffic light and turn off the engine when you go green. 	1	2.16	1.0	0.6
5117	This morning I saw the milkman who drinks a sip of milk before he left her in front of my door. Like dairy!? 	1	2.4	1.0	0.1
5119	The tinder made a new feature this week, which gives users 37 gender options to choose from, and it is now easier than ever to avoid matching with the mentally unstable 	1	2.18	1.0	2.4
5120	I: The internet came through the phone earlier. It made a terrible noise as robots scream. Grandson: Hush Grandpa take your pills 	1	2.25	1.0	0.3
5121	I found out that some people do not cry in the bathroom at work. What a bunch of crazier. 	1	2.37	1.0	0.2
5122	How do you call a black person on the moon? A problem, what do you call all the blacks on the moon? A solution 	1	1.75	1.0	4.15
5125	How many ants are required to fill an apartment? Tenant 	1	2.7	0.0	0.0
5126	Right before I die when my life flashes in front of my eyes, I hope that there are no 30 seconds before each section. 	1	3.6	1.0	0.1
5128	Why do you call the birth "delivery"? Should not it be called "take"? 	1	2.55	0.0	0.25
5129	Today I have an e-mail from a "bored housewife 33, looking for something action!" I sent her my ironing, she will keep her busy. 	1	2.65	0.0	0.9
5131	My girlfriend accused me to be great and thought, I was better than me. I fell almost from my throne. 	1	2.63	1.0	0.05
5132	Black, white, gay, straight, Christian, Jewish ... It does not matter. Everything is good. But a Pepsi drinker ... 	1	2.16	0.0	0.55
5133	Talk about a fool - I just acted this guy, my signed Michael Jordan Rookie card for 2 roles of toilet paper. What an idiot - this card will not be worth nothing if he wipes his butt with it. 	1	1.84	0.0	0.6
5134	What saw the Texas Sheriff over the Black Guy, who was shot 15 times? "Worst case of suicide I've ever seen." 	1	1.75	1.0	3.45
5135	You know, I looked at the other day to our ceiling. It's not the best ... but it's up there. 	1	2.4	1.0	0.0
5137	Not sure why the Proctologist gave a new toothbrush at the end of my appointment. 	1	1.74	1.0	0.3
5138	I once knew a fat doctor who had owned the weather. He was a fleshy urologist. 	1	2.68	1.0	0.75
5139	I've just bought a pontiac that identifies sexually as a Ferrari, it's a trans-am 	1	2.42	0.0	1.85
5140	Yo mom so fat that the hulk could not even lift it 	1	2.4	1.0	0.95
5141	At this point I'm offended a bit, the lady in #chipotle still asks what I want. This is my 4th Burrito today. Slut, I know you know me. 	1	2.5	0.0	0.85
5143	The pulley is the most equalistic of all machines. It is always the center of a tension. 	1	2.74	1.0	0.0
5147	I seriously think of marrying my ex-wife, but I'm pretty sure she'll find out that I'm only in my money. 	1	3.35	0.0	0.3
5148	I just found out that I'm colorblind. The diagnosis came completely out of the purple. 	1	2.58	0.0	0.25
5149	How do you call a zombies boner? A resurrection. 	1	2.7	1.0	0.9
5151	Have you ever eaten african food? They do not have either 	1	1.58	0.0	3.55
5152	Toddlers step on their garbage when they are lying because they try to prevent them from having more children. It is science. 	1	2.37	0.0	0.1
5153	I was recently in an American school library that performed a few magazines. Then my damn rifle studied. 	1	1.8	0.0	2.7
5155	A Japanese teenager approaches his father nervous ... "Dad, I have to tell you something. Please do not be excited, but I'm gay." "How could I not be upset?! Why not Gay Plus!?" 	1	1.74	1.0	1.6
5156	I remember when I started with my wife for the first time, I stubbornly have to look at just as you eat a banana. Well, after ten years of marriage, I'm just excited when she starts to choke on it. 	1	2.55	0.0	2.7
5157	What are the preferred gender pronouns of the chocolate bar? Ye. 	1	2.6	0.0	1.35
5158	How do you call a set of chairs that stay outside in Ireland? Paddy O 'furniture 	1	2.75	1.0	0.4
5162	The main reason why your wife does not like the way you breathe is because he reminds you that you are still alive 	1	2.3	1.0	0.75
5163	What did Asian Jesus said before he was crucified? Yoro (they only result once) 	1	1.84	1.0	2.0
5164	What does a blonde owl say? Why! 	1	1.7	0.0	1.15
5166	Woman: Please stop. I: Listen to what? Woman: Singing in the shower. I: What is the big matter? Wife: You raise everyone at home. 	1	2.53	0.0	0.0
5167	A German baker was robbed ... apparently everything was stolen. 	1	2.61	1.0	0.3
5170	Why laugh dwarves when you run? Because the grass tickles her balls 	1	2.5	1.0	2.35
5171	My life has recently driven around in circles. I start thinking that my wheelchair is faulty. 	1	2.63	1.0	0.4
5172	Hallelujah .... I finally find out how to get a Jewish girl. I rolled up her sleeve. 	1	1.95	0.0	4.2
5173	What do you get when you mix a native American and an Irish man? An alcoholic with a drinking problem 	1	1.55	0.0	3.35
5174	How do you call immigrants to Sweden? Artificial Sweden. 	1	2.05	1.0	0.95
5175	What did the pirate said when he was 80 years old? Aye Matey. 	1	2.89	1.0	0.0
5176	What do you get from 3 girls from Arkansas? Damn near a whole teeth set. 	1	2.4	1.0	2.15
5177	I: I have no very good imagination. I, lazy a backpack: I'm a horse and a tiny man rides me. 	1	2.42	1.0	0.0
5179	Do you remember if I told you about my spine edition? It was about a week back. 	1	2.89	0.0	0.05
5181	Ay 'girl, your father is a terrorist because you bomb 	1	1.89	1.0	1.5
5182	How was the name of the Pakistani hiding place and looking for champion? 'Amhid' 	1	2.0	0.0	2.1
5184	100m Dash a girl to her friend "The last time I had sex was like the 100-meter dash," says the friend, "says her boyfriend" What in 6 seconds? "No, with 8 black men and a weapon." 	1	1.35	0.0	3.65
5185	Wife: [See the news] Oh God, did you see how Petsmart was robbed?! Me: [loud barks come from all 19 pockets of my paratroops] No 	1	2.3	1.0	0.25
5186	My sword does not weigh much. It's my light saber. 	1	1.89	0.0	0.0
5188	I often heard that "icy" is the simplest word to look now, I see why 	1	2.45	1.0	0.05
5189	I asked my wife for the newspaper, but she said, "Just use my iPad." This spider never knew what it hit. 	1	3.68	1.0	0.2
5191	I write a cookbook for parents with small children ... It's called "meals that are easily cleaned from the floor". 	1	2.55	1.0	0.0
5193	What is the official novel of Mexico? Tequila mockingbird. 	1	2.58	0.0	0.45
5194	Geniie: I wish you 3 wishes me: I wish you without lawyers Genie: I wish you, you no longer wish me: but you said 3 Genie: Sue me. 	1	2.95	0.0	0.05
5198	I saw a black guy who rides a bicycle ... first I thought that it belonged to me, then I realized that my home was, the dishes washed. 	1	1.6	1.0	3.8
5200	What is the difference between a pizza and a black man? The pizza can feed a family of 4. 	1	1.9	1.0	4.55
5202	When Johnny has $ 20 and Tyrone takes $ 16 ... Which color is Tyrone? 	1	1.78	0.0	3.15
5203	What does a drug lord called a woman called? A drug name? A heroin heroine?! 	1	2.15	0.0	0.6
5206	Why are American natives invited to Thanksgiving dinner? Because they normally stuck with reservations. 	1	1.55	0.0	1.9
5207	How do you call a book club that has been on a book for years? church 	1	3.05	1.0	1.15
5208	If you do not ruin your life ... she's just not in you. 	1	2.2	1.0	1.0
5209	I am much more supportive of my wife who had a huge purses after he had seen that she hurls a 6-pack beer in the cinema. 	1	2.79	1.0	0.1
5210	How the fuck benefits in wheelchairs? 	1	2.21	1.0	2.8
5212	Thank God our app has the exploration function, so that I can look for my own London boy 	1	0.45	0.0	0.4
5213	The woman and I fought last night. Say things that can not be taken back. How perqueous goods. Baby food. DVDs with broken seals. Underwear. 	1	2.2	0.0	0.0
5214	Me: [Watmdling in a penguan suit] Good morning bowling alley manager: oh absolutely not 	1	1.94	1.0	0.0
5215	How do you call a Jewish rapper? A rappi. 	1	1.74	0.0	0.95
5216	I stirred my coffee with a fork when one of you is looking for a new evil boy to join your crew. 	1	1.79	0.0	0.2
5217	Mix it a bit. SMS a random phone number of the following MSG: "The Fat One does not fit in the forest tiper. What should I do?" 	1	2.2	1.0	0.9
5219	My massage therapist was fired ... I think she rubbed into many people on the wrong way. 	1	2.5	0.0	0.45
5220	Why should everyone ever think that gay people rip the tissue of society? They love fabric. 	1	2.55	1.0	1.05
5221	Did you know that you can say how much a girl likes you at the position of your feet, the chances are when your feet are located next to your ears, you really like it. 	1	2.84	1.0	1.6
5223	I told my wife that a husband ages, as a wine. We will be better with the age. Then she locked me in the basement. 	1	2.7	1.0	0.05
5224	The difference between polygamy and monogamy. Polygamy has too many wives, but monogamy has a woman too many. 	1	2.0	0.0	1.1
5225	What is Whitney Houston's favorite type of coordination? Hand Eyyyyyyyyyyyyeyeee. 	1	2.0	1.0	0.05
5226	How do you call a Jew with a pH of less than 7? .... Hassisch, I will let me out now. I know that was Matzo good ... 	1	1.47	0.0	1.15
5227	What is a favorite letter from the pirates? P. Because without it he would be Irational. 	1	3.0	1.0	0.15
5228	Why was the dwarf beaten? Because he told a woman, how beautiful her hair smelled. 	1	1.9	1.0	2.5
5230	Keeping one of these artist paint pallets, but the colors are different sauces and I have a nugget in my brush hand. My mouth is the canvas. 	1	1.61	0.0	0.0
5233	A girl with 12 breasts sounds strange, dozen tit? 	1	2.3	0.0	0.95
5234	What is a southeastern Asian business professional who is favorite food? Bind food 	1	1.65	0.0	0.35
5235	My wife and I have just made a porn. Too bad that she is my late wife. 	1	1.7	1.0	2.5
5236	Cotton Candy was invented by a dentist. 	1	1.91	0.0	0.0
5237	If bad Russian puns were worth a Nikolai, would be rich. rfl 	1	1.75	0.0	0.0
5239	I will never forget my sons, the first words ... "Where the hell are you for 16 years?" 	1	3.37	1.0	0.75
5240	What kind of tree has the best bark? A badiel H. 	1	2.45	1.0	0.0
5241	I recently joined a competition to see who had won most of the weight and lost most hair. Obviously it was not called. It was advertised as a "school association". 	1	2.6	0.0	0.65
5244	Most people would prefer to take the time between Christmas and a new year, but I have a better idea. I would like to have the time between the new year and Christmas. 	1	2.67	0.0	0.0
5245	I think I'm pretty careful, but I'm 67.000 km / h around the sun fly since I was born, and did not even notice. 	1	2.35	0.0	0.0
5246	Did you learn from the yacht maker who had to work from home? His sails went through the roof. 	1	3.05	0.0	0.0
5247	The Catholic church has to be serious. Everything with the crowd finally has gravity. 	1	1.9	1.0	0.5
5249	If I had a dollar for every girl, I found myself unattractive ... ... they would finally find me attractive 	1	3.3	1.0	0.55
5250	What will be shorter if you add 2 letters? Short Corney. 	1	1.0	1.0	0.15
5251	Pride that I helped today. A total of 11 children have lost their sight today! 	1	2.41	1.0	1.7
5254	* Fold the receipt together and place it in my briefcase * Now just to be clear, I have to be dead before using the grave? 	1	2.33	1.0	0.0
5255	Did you experience the Frenchman who fell his roof, but landed on a pile of baguettes? He has survived, but in many pain. 	1	1.79	1.0	0.45
5257	I think I'll need a shave soon and a football kick ... stay outside 	1	0.67	0.0	0.0
5260	COP: I lock you to download the entire Wikipedia illegally. Man: Wait! I can explain everything. 	1	3.0	1.0	0.0
5262	How can you say that your waitress has a bad day? She has a tampon behind her ear and she can not find her pencil. 	1	2.5	1.0	1.3
5264	My horoscope said I would break my heart in 12 years. So I bought a puppy to cheer me up. 	1	2.53	1.0	0.15
